,Principal Approve Amount,Principal Amount,Repayment Tenor Month Number,Gender,Occupation Description,Total Income Amount (Month),Collateral Type Code,Vehicle Brand,Vehicle Model,Vehicle Release Year,Vehicle Sub Model,Evaluation Amount,System CAR Code (Daily),System CAR Code Date,Final CAR Code Previous Month,DPD,age,Vehicle Age
2317,150000.0,149697.1,36,F,STREET VENDOR,20000.0,PU,TOYOTA,HILUX TIGER,2003,BE,190000,S1,2023-01-09,S2,PL,49,20
2318,265000.0,265000.0,54,M,พนักงานบริษัท,21800.0,PU,MAZDA,BT-50PRO,2013,AT,381500,S1,2022-11-21,S2,PL,53,10
2319,182000.0,182000.0,60,F,อื่นๆ,15000.0,CAR,MITSUBISHI,ATTRAGE,2016,AL,281000,S2,2023-01-12,S1,PL,45,7
2321,26000.0,24791.43,36,F,STREET VENDOR,9000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S2,2023-01-06,S1,PL,26,11
2322,100000.0,99779.97,42,M,อื่นๆ,20000.0,CAR,MITSUBISHI,MIRAGE,2012,BA,143000,S2,2023-01-09,S1,PL,35,11
2324,150000.0,145721.63,24,M,STREET VENDOR,30000.0,CAR,HONDA,BRIO,2013,BY,242000,S1,2022-08-05,S1,PL,32,10
2327,20000.0,19364.97,24,F,อื่นๆ,9900.0,MC,HONDA,WAVE 110 I,2015,CK,37000,S2,2023-01-06,S1,PL,44,8
2328,26000.0,25338.28,30,F,อื่นๆ,13000.0,MC,HONDA,WAVE 110 I,2014,CH,35000,S1,2022-12-24,S2,PL,49,9
2330,178000.0,177903.36,60,F,พนักงานบริษัท,10000.0,CAR,TOYOTA,YARIS,2010,AR,236000,S1,2022-08-07,S1,PL,34,13
2331,19500.0,19416.47,18,F,พนักงานบริษัท,15000.0,MC,HONDA,CLICK 125I,2014,AO,26000,S1,2022-08-07,S1,PL,31,9
2332,170000.0,170000.0,60,F,อื่นๆ,15000.0,CAR,FORD,FOCUS,2011,AJ,246000,S1,2022-08-07,S1,PL,28,12
2334,18000.0,17766.38,36,F,อื่นๆ,13000.0,MC,YAMAHA,FINO (MLEKE),2011,AD,24000,S1,2023-01-16,S2,PL,31,12
2336,24000.0,23967.07,36,M,อื่นๆ,15000.0,MC,YAMAHA,FINN 115I,2019,AK,32000,S1,2022-08-08,S1,PL,36,4
2337,36000.0,35524.82,24,F,STREET VENDOR,20000.0,MC,YAMAHA,AEROX 155,2019,AD,48000,S2,2023-01-06,S1,PL,26,4
2340,170000.0,170000.0,48,M,พนักงานบริษัท,20000.0,PU,ISUZU,D-MAX,2008,BN,272500,S2,2023-01-09,S1,PL,58,15
2342,17200.0,16774.98,36,M,STREET VENDOR,20000.0,MC,HONDA,SCOOPY I,2012,BT,28000,S2,2023-01-06,S1,PL,58,11
2343,32000.0,30004.62,24,F,พนักงานบริษัท,20000.0,MC,HONDA,WAVE 110 I,2018,DI,43000,S2,2023-01-03,S1,PL,34,5
2344,30000.0,29286.23,36,F,อื่นๆ,9000.0,MC,HONDA,WAVE 110 I,2017,CV,42000,S1,2022-08-08,S1,PL,39,6
2345,20000.0,18876.16,24,M,เกษตรกร,20000.0,MC,HONDA,MSX 125,2016,BF,27000,S2,2023-01-09,S1,PL,46,7
2346,28000.0,25609.86,24,M,พนักงานบริษัท,16000.0,MC,HONDA,WAVE 110 I,2015,CM,38000,S1,2022-08-08,S1,PL,40,8
2348,27900.0,27092.48,36,F,STREET VENDOR,30000.0,MC,HONDA,WAVE 110 I,2018,DI,43000,S1,2022-08-08,S1,PL,40,5
2349,14000.0,13346.37,36,M,เกษตรกร,10000.0,MC,HONDA,WAVE 110 I,2009,AF,19000,S1,2022-08-08,S1,PL,60,14
2351,156700.0,154814.99,48,M,พนักงานบริษัท,14000.0,CAR,HONDA,CIVIC,2006,DB,209000,S2,2023-01-06,S1,PL,29,17
2352,16000.0,15084.68,42,F,เกษตรกร,9000.0,CAR,TOYOTA,CORONA,1994,AI,56500,S1,2022-08-08,S1,PL,56,29
2353,30000.0,29967.61,24,M,STREET VENDOR,15000.0,MC,HONDA,WAVE 110 I,2019,DU,44000,S2,2023-01-06,S1,PL,49,4
2354,23500.0,22274.14,24,F,STREET VENDOR,12000.0,MC,HONDA,DREAM 110,2016,CB,45000,S2,2023-01-06,S1,PL,51,7
2355,57300.0,56945.68,36,F,พนักงานบริษัท,18000.0,MC,HONDA,PCX 150,2020,ED,76500,S2,2023-01-06,S1,PL,25,3
2358,150000.0,150000.0,60,M,อื่นๆ,30000.0,VAN,TOYOTA,COMMUTER,2004,BF,230500,S1,2022-08-09,S1,PL,28,19
2359,90000.0,90000.0,60,F,STREET VENDOR,20000.0,CAR,TOYOTA,VIOS,2007,DJ,169000,S1,2023-01-10,S2,PL,35,16
2360,28500.0,28107.53,36,F,STREET VENDOR,20000.0,MC,HONDA,WAVE 110 I,2019,DU,44000,S1,2023-01-07,S2,PL,52,4
2361,33700.0,31978.99,36,F,เกษตรกร,10000.0,MC,HONDA,WAVE 110 I,2020,EI,45000,S1,2023-01-12,S2,PL,41,3
2362,27500.0,27329.84,36,F,STREET VENDOR,15000.0,MC,HONDA,WAVE 110 I,2015,CI,37000,S1,2022-08-09,S1,PL,30,8
2363,28000.0,27961.4,18,F,STREET VENDOR,30000.0,MC,YAMAHA,FINN 115I,2020,AO,37500,S2,2023-01-06,S1,PL,36,3
2364,30000.0,28832.14,36,F,เกษตรกร,15000.0,MC,HONDA,WAVE 110 I,2015,CK,37000,S1,2022-08-09,S1,PL,57,8
2365,21000.0,20735.3,18,M,อื่นๆ,13050.0,MC,HONDA,MSX 125,2017,BP,28000,S2,2023-01-09,S1,PL,30,6
2366,13500.0,13437.96,12,F,พนักงานบริษัท,15000.0,MC,YAMAHA,FINO (4DO),2011,AM,18000,S1,2022-08-09,S1,PL,33,12
2367,30000.0,28570.99,36,F,พนักงานบริษัท,15000.0,MC,HONDA,CLICK 125I,2019,BD,42000,S1,2022-08-09,S1,PL,45,4
2368,200000.0,200000.0,48,F,พนักงานบริษัท,20000.0,PU,ISUZU,D-MAX,2007,DB,267000,S2,2023-01-06,S1,PL,55,16
2370,250000.0,247736.13,60,F,STREET VENDOR,30000.0,PU,TOYOTA,HILUX VIGO,2006,CT,321500,S1,2022-08-09,S1,PL,39,17
2371,100000.0,99931.19,48,M,STREET VENDOR,20000.0,PU,TOYOTA,HILUX TIGER,2001,JS,169000,S1,2022-08-09,S1,PL,29,22
2373,98000.0,96851.57,60,M,พนักงานบริษัท,22000.0,CAR,HONDA,JAZZ,2008,BA,219500,S1,2023-01-08,S2,PL,43,15
2375,90000.0,89727.87,60,F,พนักงานบริษัท,15000.0,CAR,HONDA,JAZZ,2005,BG,152000,S2,2023-01-09,S1,PL,41,18
2376,150000.0,150000.0,60,M,พนักงานบริษัท,14250.0,PU,TOYOTA,HILUX TIGER,2003,CG,199000,S2,2023-01-06,S1,PL,39,20
2377,120000.0,119009.91,36,M,อื่นๆ,30000.0,PU,ISUZU,D-MAX,2005,CK,201500,S2,2023-01-12,S1,PL,56,18
2378,185000.0,185000.0,60,M,STREET VENDOR,30000.0,PU,TOYOTA,HILUX VIGO,2008,BZ,248000,S1,2022-08-10,S1,PL,44,15
2379,288000.0,287621.52,60,F,อื่นๆ,15920.0,PU,TOYOTA,HILUX REVO,2016,AB,361000,S2,2023-01-09,S1,PL,32,7
2380,30000.0,27350.64,24,F,อื่นๆ,10000.0,MC,HONDA,WAVE 110 I,2018,DE,41000,S1,2022-08-10,S1,PL,45,5
2381,285000.0,285000.0,60,M,เลี้ยงสัตว์,35000.0,PU,TOYOTA,HILUX VIGO,2012,EN,359000,S2,2023-01-03,S1,PL,32,11
2383,130000.0,130000.0,60,F,พนักงานบริษัท,15000.0,CAR,HONDA,JAZZ,2006,CO,178000,S2,2023-01-12,S1,PL,29,17
2385,15700.0,14852.4,36,F,เกษตรกร,30000.0,MC,HONDA,WAVE 110 I,2011,AI,21000,S1,2023-01-15,S2,PL,32,12
2386,37000.0,36983.74,18,F,STREET VENDOR,15000.0,MC,YAMAHA,GRAND FILANO 125,2019,AW,50000,S1,2022-08-11,S1,PL,30,4
2387,31000.0,30807.88,30,F,อื่นๆ,15000.0,MC,HONDA,WAVE 110 I,2018,DG,42000,S2,2023-01-06,S1,PL,33,5
2389,160000.0,160000.0,60,M,STREET VENDOR,25000.0,CAR,HONDA,CITY,2010,AR,247500,S2,2023-01-06,S1,PL,56,13
2390,29000.0,28264.25,36,M,พนักงานบริษัท,16000.0,MC,HONDA,WAVE 110 I,2016,CK,39000,S1,2022-11-30,S2,PL,43,7
2391,34000.0,33958.37,36,M,อื่นๆ,10100.0,MC,HONDA,WAVE 110 I,2021,DQ,46000,S1,2022-08-11,S1,PL,25,2
2392,15700.0,15255.71,30,F,อื่นๆ,12000.0,MC,HONDA,SCOOPY I,2010,AS,23000,S1,2022-08-11,S1,PL,32,13
2394,50000.0,49554.93,30,M,อื่นๆ,10000.0,MC,VESPA,SPRINT 150,2020,AO,80000,S1,2022-08-11,S1,PL,30,3
2395,25000.0,24935.12,24,F,เกษตรกร,20000.0,MC,HONDA,WAVE 110 I,2013,BW,35000,S2,2023-01-06,S1,PL,41,10
2396,23000.0,21151.16,12,F,พนักงานบริษัท,10000.0,MC,YAMAHA,FINO 125,2016,AL,30500,S1,2022-08-11,S1,PL,38,7
2397,13000.0,12251.93,24,M,อื่นๆ,9000.0,MC,HONDA,WAVE 110 I,2010,AJ,20000,S2,2023-01-14,S1,PL,44,13
2398,10000.0,8682.91,12,M,พนักงานบริษัท,14500.0,MC,YAMAHA,MIO 125,2012,AJ,14000,S1,2023-01-07,S2,PL,33,11
2399,30000.0,29025.88,36,M,พนักงานบริษัท,15000.0,MC,HONDA,WAVE 110 I,2019,DO,42000,S2,2023-01-09,S1,PL,51,4
2400,240000.0,239077.85,60,M,พนักงานบริษัท,20000.0,CAR,TOYOTA,VIOS,2014,DK,340500,S2,2023-01-09,S1,PL,50,9
2402,4800.0,4782.6,12,M,อื่นๆ,12000.0,MC,HONDA,WAVE 100,2005,AD,16000,S1,2022-08-15,S1,PL,30,18
2403,40000.0,36608.93,24,M,STREET VENDOR,12000.0,PU,ISUZU,FASTER Z,1996,AX,133500,S2,2023-01-03,S1,PL,31,27
2404,81000.0,80793.07,60,M,พนักงานบริษัท,25000.0,CAR,HONDA,CITY,2003,AL,121000,S1,2022-08-15,S1,PL,40,20
2405,195000.0,195000.0,54,F,STREET VENDOR,40000.0,PU,ISUZU,D-MAX,2011,AH,247500,S2,2023-01-06,S1,PL,39,12
2406,202000.0,196741.27,36,M,พนักงานบริษัท,30000.0,CAR,TOYOTA,CAMRY,2008,DU,311000,S1,2022-08-15,S1,PL,46,15
2407,19000.0,18868.61,12,M,STREET VENDOR,10000.0,MC,SUZUKI,SMASH 115,2019,BH,31500,S1,2022-11-28,S2,PL,26,4
2408,300000.0,290247.64,36,M,STREET VENDOR,30000.0,PU,ISUZU,D-MAX,2012,BQ,431500,S1,2023-01-10,S2,PL,46,11
2409,180000.0,177206.82,36,F,พนักงานบริษัท,25000.0,CAR,HONDA,CIVIC,2007,AW,245500,S1,2022-08-15,S1,PL,42,16
2410,30000.0,29140.61,36,M,STREET VENDOR,15000.0,MC,HONDA,WAVE 110 I,2018,DG,42000,S1,2022-08-15,S1,PL,35,5
2411,61000.0,61000.0,60,M,STREET VENDOR,20000.0,CAR,CHEVROLET,CRUZE,2012,AF,202000,S2,2023-01-06,S1,PL,41,11
2412,295000.0,295000.0,60,M,อาจารย์,18000.0,PU,ISUZU,D-MAX,2009,BX,366500,S2,2023-01-06,S1,PL,39,14
2413,290000.0,290000.0,60,F,STREET VENDOR,35000.0,PU,TOYOTA,HILUX VIGO,2012,DX,363500,S2,2023-01-06,S1,PL,56,11
2414,26000.0,24920.93,36,F,ข้าราชการ,20000.0,MC,HONDA,WAVE 110 I,2018,DE,41000,S1,2022-08-15,S1,PL,38,5
2415,29000.0,28991.41,36,M,พนักงานรัฐวิสาหกิจ,20000.0,MC,HONDA,WAVE 110 I,2016,CK,39000,S1,2022-08-15,S1,PL,36,7
2416,3000.0,2271.26,12,M,เกษตรกร,20000.0,MC,SUZUKI,STEP 125,2006,AE,10000,S1,2022-08-15,S1,PL,51,17
2417,127000.0,126917.51,60,F,STREET VENDOR,30000.0,CAR,HONDA,ACCORD,2004,AD,195500,S1,2022-08-15,S1,PL,40,19
2418,30000.0,29577.68,36,F,เกษตรกร,15000.0,MC,HONDA,WAVE 110 I,2017,CT,41000,S1,2023-01-11,S2,PL,45,6
2419,155000.0,155000.0,60,M,พนักงานบริษัท,33000.0,CAR,HONDA,JAZZ,2009,AX,240500,S2,2023-01-06,S1,PL,32,14
2420,80000.0,80000.0,60,F,พนักงานบริษัท,24000.0,CAR,HONDA,CITY,2002,BH,109000,S2,2023-01-06,S1,PL,25,21
2423,220000.0,220000.0,60,F,เกษตรกร,16000.0,PU,TOYOTA,HILUX VIGO,2007,CR,276000,S2,2023-01-06,S1,PL,47,16
2426,300000.0,300000.0,60,M,เกษตรกร,40000.0,PU,TOYOTA,HILUX VIGO,2013,FI,487500,S1,2022-08-16,S1,PL,54,10
2427,18000.0,17011.55,24,M,พนักงานบริษัท,15000.0,MC,YAMAHA,MIO 125I,2012,AO,24500,S1,2022-12-26,S2,PL,39,11
2428,177400.0,177400.0,60,M,นักกฎหมาย,20000.0,CAR,NISSAN,ALMERA,2016,DH,273000,S1,2022-08-16,S1,PL,47,7
2429,23500.0,23363.33,24,F,เกษตรกร,20000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S2,2023-01-06,S1,PL,32,11
2431,165000.0,165000.0,60,F,บุคลากรทางการแพทย์,32000.0,CAR,TOYOTA,VIOS,2011,BB,222500,S1,2023-01-07,S2,PL,43,12
2432,214000.0,214000.0,60,M,STREET VENDOR,25000.0,PU,ISUZU,D-MAX,2007,CV,286000,S2,2023-01-06,S1,PL,72,16
2433,250000.0,250000.0,60,F,อาจารย์,24830.0,PU,FORD,RANGER,2016,AJ,468000,S1,2022-08-17,S1,PL,40,7
2434,300000.0,300000.0,60,M,สถาปนิก,30000.0,PU,TOYOTA,HILUX VIGO,2012,GW,402500,S2,2023-01-09,S1,PL,38,11
2436,125000.0,125000.0,60,M,อื่นๆ,12000.0,PU,TOYOTA,HILUX TIGER,2002,DI,158000,S1,2023-01-07,S2,PL,41,21
2438,15000.0,13299.85,12,M,พนักงานบริษัท,25000.0,MC,HONDA,SCOOPY I,2010,AS,23000,S2,2023-01-06,S1,PL,31,13
2439,6500.0,6174.12,18,M,อื่นๆ,15000.0,MC,HONDA,WAVE 125,2004,AA,21500,S1,2022-08-17,S1,PL,27,19
2440,30000.0,27447.3,24,M,อื่นๆ,30000.0,CAR,HONDA,CR-V,2004,BU,191000,S1,2022-08-17,S1,PL,41,19
2441,80000.0,73618.14,24,F,อื่นๆ,10000.0,CAR,MITSUBISHI,ATTRAGE,2013,BN,196500,S1,2022-08-17,S1,PL,33,10
2442,200000.0,200000.0,60,F,เกษตรกร,30000.0,PU,TOYOTA,HILUX VIGO,2007,EG,314000,S1,2022-08-17,S1,PL,37,16
2443,13500.0,11682.27,18,M,เกษตรกร,10000.0,MC,HONDA,WAVE 110 I,2008,AA,18000,S1,2022-08-17,S1,PL,44,15
2444,100000.0,97820.91,60,M,อื่นๆ,12000.0,PU,TOYOTA,HILUX VIGO,2005,CX,233500,S1,2022-08-17,S1,PL,61,18
2445,16500.0,16016.46,30,F,พนักงานบริษัท,12000.0,MC,HONDA,SCOOPY I,2011,AR,24000,S1,2023-01-10,S2,PL,32,12
2446,250000.0,250000.0,60,F,STREET VENDOR,30000.0,PU,TOYOTA,HILUX VIGO,2006,CT,321500,S1,2023-01-07,S2,PL,31,17
2447,288000.0,288000.0,60,F,อาจารย์,27610.0,PU,TOYOTA,FORTUNER,2005,AZ,378000,S2,2023-01-06,S1,PL,50,18
2448,19000.0,17792.39,36,F,พนักงานบริษัท,15000.0,MC,HONDA,WAVE 125 I,2014,CD,25500,S1,2023-01-08,S2,PL,35,9
2450,31700.0,31169.8,36,M,พนักงานบริษัท,15000.0,MC,YAMAHA,AEROX 155,2017,CM,42500,S2,2023-01-06,S1,PL,35,6
2452,110000.0,110000.0,60,F,STREET VENDOR,30000.0,CAR,TOYOTA,VIOS,2006,AD,147500,S1,2022-08-17,S1,PL,33,17
2453,29000.0,27862.36,36,F,STREET VENDOR,15000.0,MC,HONDA,SCOOPY CLUB 12,2021,BX,45500,S1,2022-11-25,S2,PL,40,2
2455,28500.0,27249.96,36,M,เกษตรกร,9000.0,MC,HONDA,WAVE 110 I,2016,CI,39000,S1,2022-08-18,S1,PL,23,7
2456,200000.0,200000.0,60,M,อื่นๆ,15000.0,PU,ISUZU,D-MAX,2006,CE,291500,S1,2022-08-18,S1,PL,30,17
2457,18000.0,14560.34,18,M,พนักงานบริษัท,33000.0,MC,HONDA,MSX 125,2016,BG,25000,S1,2023-01-11,S2,PL,39,7
2458,165000.0,165000.0,60,M,พนักงานบริษัท,15000.0,CAR,MAZDA,3,2010,AJ,238500,S2,2023-01-03,S1,PL,31,13
2459,18000.0,17492.03,36,F,STREET VENDOR,20000.0,MC,HONDA,SCOOPY I,2013,BG,24000,S1,2022-08-18,S1,PL,37,10
2461,15000.0,13081.95,18,F,เกษตรกร,15000.0,MC,HONDA,DREAM 110,2013,BJ,40000,S1,2022-08-18,S1,PL,40,10
2464,18000.0,15674.45,12,F,พนักงานบริษัท,23000.0,MC,HONDA,SCOOPY I,2016,BO,24500,S1,2022-08-18,S1,PL,33,7
2465,150000.0,150000.0,48,F,พนักงานบริษัท,19000.0,PU,NISSAN,FRONTIER NAVARA,2007,BH,238500,S2,2023-01-06,S1,PL,31,16
2466,170000.0,170000.0,60,F,พนักงานบริษัท,17000.0,PU,NISSAN,FRONTIER NAVARA,2012,AB,244000,S1,2022-08-18,S1,PL,36,11
2467,190000.0,189587.18,60,F,อื่นๆ,18000.0,PU,TOYOTA,HILUX VIGO,2011,EH,271500,S2,2023-01-03,S1,PL,43,12
2469,100000.0,97779.04,30,M,STREET VENDOR,20000.0,PU,ISUZU,D-MAX,2011,AK,320000,S1,2022-08-18,S1,PL,51,12
2470,27000.0,26933.13,24,F,เกษตรกร,20000.0,MC,HONDA,WAVE 110 I,2015,CI,37000,S2,2023-01-03,S1,PL,40,8
2471,26000.0,24569.53,30,M,STREET VENDOR,30000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S1,2023-01-12,S2,PL,66,11
2472,314000.0,314000.0,60,F,STREET VENDOR,28000.0,PU,FORD,RANGER,2017,AF,419000,S2,2023-01-06,S1,PL,30,6
2473,27000.0,26878.61,30,M,อื่นๆ,15000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S2,2023-01-06,S1,PL,32,11
2474,250000.0,241217.52,36,M,อื่นๆ,35000.0,VAN,TOYOTA,COMMUTER,2007,BK,417500,S1,2022-08-18,S1,PL,53,16
2475,26400.0,26400.0,36,F,เกษตรกร,15000.0,MC,HONDA,WAVE 110 I,2013,BW,35000,S2,2023-01-06,S1,PL,53,10
2477,214000.0,214000.0,60,F,พนักงานบริษัท,30000.0,CAR,HONDA,CR-V,2007,AF,286500,S2,2023-01-06,S1,PL,44,16
2478,27000.0,25544.61,36,F,อื่นๆ,14400.0,MC,HONDA,WAVE 110 I,2017,CV,42000,S2,2023-01-09,S1,PL,57,6
2479,15000.0,10029.41,12,M,อื่นๆ,9000.0,MC,SUZUKI,SMASH 115,2017,BK,25000,S1,2022-08-19,S1,PL,54,6
2480,30000.0,28655.96,36,F,อื่นๆ,12000.0,MC,HONDA,WAVE 110 I,2018,DE,41000,S1,2022-08-19,S1,PL,36,5
2481,200000.0,200000.0,60,F,STREET VENDOR,40000.0,PU,ISUZU,D-MAX,2006,CJ,287500,S1,2023-01-07,S2,PL,40,17
2482,240000.0,240000.0,60,F,เกษตรกร,35000.0,PU,ISUZU,D-MAX,2008,AW,311000,S2,2023-01-06,S1,PL,41,15
2483,246000.0,246000.0,60,F,พนักงานบริษัท,15000.0,PU,TOYOTA,HILUX VIGO,2012,EK,306500,S1,2023-01-12,S2,PL,62,11
2484,90000.0,90000.0,48,M,อื่นๆ,15000.0,PU,MITSUBISHI,TRITON,2012,BW,316000,S2,2023-01-06,S1,PL,46,11
2486,26700.0,24444.41,24,F,อื่นๆ,20000.0,PU,TOYOTA,HILUX MIGHTY X,1995,BQ,89000,S1,2022-08-19,S1,PL,42,28
2487,10000.0,9372.28,12,F,อื่นๆ,11000.0,MC,YAMAHA,FINO (4DO),2009,AA,17000,S1,2022-08-19,S1,PL,41,14
2488,50000.0,50000.0,30,F,พนักงานบริษัท,10000.0,MC,VESPA,SPRINT 150,2021,AL,85000,S2,2023-01-06,S1,PL,25,2
2489,26000.0,24675.42,36,F,พนักงานบริษัท,10000.0,MC,HONDA,WAVE 110 I,2012,BE,37000,S1,2022-08-19,S1,PL,39,11
2490,185000.0,184999.65,60,M,พนักงานรัฐวิสาหกิจ,12000.0,CAR,HONDA,CITY,2010,AR,247500,S2,2023-01-06,S1,PL,34,13
2491,19000.0,17367.04,24,M,STREET VENDOR,20000.0,MC,KAWASAKI,Z 125,2016,BP,27500,S1,2022-08-19,S1,PL,52,7
2492,27000.0,26908.2,36,F,พนักงานบริษัท,13000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S2,2023-01-03,S1,PL,35,11
2493,278200.0,278200.0,60,M,เกษตรกร,25000.0,PU,ISUZU,D-MAX,2010,CN,397500,S1,2022-08-19,S1,PL,66,13
2494,31700.0,30670.24,36,F,พนักงานบริษัท,16000.0,MC,HONDA,WAVE 110 I,2017,CV,42000,S2,2023-01-03,S1,PL,35,6
2495,100000.0,100000.0,60,M,ข้าราชการ,27000.0,CAR,TOYOTA,COROLLA ALTIS,2003,BK,139500,S1,2023-01-09,S2,PL,40,20
2496,167000.0,166670.56,60,F,STREET VENDOR,30000.0,PU,TOYOTA,HILUX TIGER,2004,BX,209000,S2,2023-01-14,S1,PL,59,19
2497,27000.0,24270.86,24,F,STREET VENDOR,9000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S1,2023-01-11,S2,PL,63,11
2498,200000.0,200000.0,60,F,พนักงานบริษัท,15000.0,PU,ISUZU,D-MAX,2006,CN,250000,S2,2023-01-06,S1,PL,29,17
2499,30000.0,27400.32,24,M,เกษตรกร,10000.0,MC,HONDA,WAVE 110 I,2020,EG,44000,S1,2022-12-16,S2,PL,30,3
2500,33000.0,32675.86,36,M,พนักงานบริษัท,12000.0,MC,HONDA,WAVE 110 I,2019,DU,44000,S1,2022-08-20,S1,PL,29,4
2501,247600.0,247600.0,60,F,พนักงานบริษัท,16172.0,PU,ISUZU,D-MAX,2007,CO,309500,S1,2022-08-20,S1,PL,45,16
2502,30000.0,29941.88,36,M,อื่นๆ,20000.0,MC,HONDA,DREAM 110I,2017,CO,53000,S1,2022-08-20,S1,PL,42,6
2503,290000.0,287387.51,60,F,อาจารย์,23800.0,PU,TOYOTA,HILUX VIGO,2011,EM,360500,S1,2022-08-20,S1,PL,42,12
2505,240000.0,240000.0,60,F,พนักงานบริษัท,28000.0,CAR,HONDA,CIVIC,2011,AP,321500,S2,2023-01-06,S1,PL,40,12
2506,39000.0,38410.46,36,M,STREET VENDOR,15000.0,CAR,HONDA,CIVIC,2009,AO,288000,S1,2023-01-09,S2,PL,37,14
2507,140000.0,140000.0,60,F,พนักงานบริษัท,23000.0,CAR,TOYOTA,VIOS,2009,BP,204000,S2,2023-01-06,S1,PL,34,14
2508,29100.0,28863.62,24,M,พนักงานบริษัท,17000.0,MC,HONDA,WAVE 110 I,2016,CK,39000,S2,2023-01-06,S1,PL,40,7
2509,29300.0,29287.62,36,M,STREET VENDOR,25000.0,MC,HONDA,WAVE 110 I,2016,CK,39000,S1,2022-08-20,S1,PL,26,7
2510,26000.0,25837.5,24,M,พนักงานบริษัท,11000.0,MC,HONDA,WAVE 110 I,2013,BW,35000,S1,2022-08-20,S1,PL,23,10
2511,130000.0,129471.1,60,F,STREET VENDOR,20000.0,PU,ISUZU,D-MAX,2004,BA,190500,S1,2023-01-08,S2,PL,33,19
2512,190000.0,189232.38,60,M,เกษตรกร,30000.0,PU,MITSUBISHI,TRITON,2010,AY,280500,S1,2023-01-09,S2,PL,67,13
2513,30000.0,24130.84,18,M,อื่นๆ,20000.0,MC,HONDA,PCX 150,2016,CF,56000,S1,2022-08-20,S1,PL,24,7
2515,25000.0,22864.94,36,M,STREET VENDOR,30000.0,MC,HONDA,SCOOPY I,2019,CK,38500,S1,2022-08-21,S1,PL,51,4
2516,145000.0,144996.85,60,M,พนักงานบริษัท,20000.0,CAR,TOYOTA,VIOS,2011,BD,223500,S1,2022-08-21,S1,PL,41,12
2517,25000.0,23603.87,24,M,พนักงานบริษัท,15000.0,MC,HONDA,WAVE 110 I,2018,DI,43000,S1,2022-08-21,S1,PL,31,5
2518,15000.0,14990.82,12,M,พนักงานรัฐวิสาหกิจ,20000.0,MC,HONDA,CLICK 125I,2014,AO,26000,S1,2022-08-21,S1,PL,38,9
2519,76000.0,74937.49,60,F,STREET VENDOR,30000.0,PU,MITSUBISHI,STRADA,2004,AN,127000,S2,2023-01-06,S1,PL,40,19
2520,30000.0,29822.28,36,M,อื่นๆ,15000.0,MC,HONDA,DREAM 110I,2017,CO,53000,S2,2023-01-06,S1,PL,28,6
2521,30000.0,27391.91,24,F,อื่นๆ,25000.0,MC,HONDA,WAVE 125 I,2020,EC,40900,S1,2022-08-22,S1,PL,30,3
2522,30000.0,27128.94,24,F,เกษตรกร,12000.0,MC,HONDA,WAVE 110 I,2016,CM,40000,S1,2022-08-22,S1,PL,41,7
2523,30000.0,27453.98,36,M,STREET VENDOR,25000.0,MC,HONDA,WAVE 110 I,2018,DE,41000,S1,2022-08-22,S1,PL,48,5
2524,18000.0,17326.33,36,M,พนักงานบริษัท,20000.0,MC,YAMAHA,GT 125,2016,CP,24000,S2,2023-01-09,S1,PL,42,7
2525,110000.0,110000.0,48,F,พนักงานรัฐวิสาหกิจ,27000.0,CAR,TOYOTA,COROLLA ALTIS,2007,CD,174000,S2,2023-01-06,S1,PL,48,16
2526,30000.0,28567.64,36,F,เกษตรกร,20000.0,MC,HONDA,WAVE 110 I,2019,DO,42000,S1,2022-08-22,S1,PL,55,4
2527,29000.0,26473.85,24,F,เกษตรกร,10000.0,MC,HONDA,WAVE 110 I,2016,CI,39000,S1,2022-08-22,S1,PL,68,7
2528,200000.0,196875.98,36,F,เกษตรกร,20000.0,PU,FORD,RANGER,2013,AV,413500,S2,2023-01-12,S1,PL,57,10
2530,39700.0,39700.0,60,M,พนักงานบริษัท,10000.0,CAR,PROTON,PERSONA,2010,AM,132500,S2,2023-01-03,S1,PL,26,13
2531,31000.0,29666.82,36,M,STREET VENDOR,9000.06,MC,HONDA,WAVE 110 I,2018,DG,42000,S1,2022-08-22,S1,PL,23,5
2532,30000.0,29280.11,24,F,STREET VENDOR,30000.0,MC,HONDA,WAVE 110 I,2017,CR,40000,S1,2023-01-13,S2,PL,26,6
2533,25000.0,24932.47,24,M,พนักงานบริษัท,15000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S1,2022-08-22,S1,PL,34,11
2534,31000.0,30920.12,36,F,อื่นๆ,7000.0,MC,HONDA,WAVE 110 I,2018,DG,42000,S2,2023-01-06,S1,PL,49,5
2535,278000.0,278000.0,60,M,STREET VENDOR,25000.0,PU,ISUZU,D-MAX,2015,AD,348000,S2,2023-01-06,S1,PL,66,8
2536,15000.0,14650.45,18,F,พนักงานบริษัท,40000.0,MC,HONDA,CLICK 125I,2013,AJ,21000,S2,2023-01-03,S1,PL,31,10
